"LUI","combo"
2.75,"Tar_off.Lol_per.Ely_rep.Tri_pra.Hol_lan"
2.75,"Tar_off.Lol_per.Ely_rep.Bro_ere.Bro_hor"
2.75,"Tar_off.Lol_per.Ely_rep.Bro_ere.Pla_lan"
2.75,"Tar_off.Lol_per.Ely_rep.Bro_ere.Her_sph"
2.75,"Tar_off.Lol_per.Ely_rep.Bro_ere.Hol_lan"
2.75,"Tar_off.Lol_per.Ely_rep.Ran_acr.Bro_hor"
2.75,"Tar_off.Lol_per.Ely_rep.Ran_acr.Pla_lan"
2.75,"Tar_off.Lol_per.Ely_rep.Ran_acr.Her_sph"
2.75,"Tar_off.Lol_per.Ely_rep.Ran_acr.Hol_lan"
2.75,"Tar_off.Lol_per.Ely_rep.Bro_hor.Her_sph"
2.75,"Tar_off.Lol_per.Ely_rep.Bro_hor.Hol_lan"
2.75,"Tar_off.Lol_per.Ely_rep.Pla_lan.Her_sph"
2.75,"Tar_off.Lol_per.Ely_rep.Pla_lan.Hol_lan"
2.75,"Tar_off.Lol_per.Ely_rep.Her_sph.Hol_lan"
2.75,"Tar_off.Lol_per.Tri_pra.Bro_ere.Ran_acr"
2.75,"Tar_off.Lol_per.Tri_pra.Bro_ere.Her_sph"
2.75,"Tar_off.Lol_per.Tri_pra.Bro_ere.Hol_lan"
2.75,"Tar_off.Lol_per.Tri_pra.Ran_acr.Her_sph"
2.75,"Tar_off.Lol_per.Tri_pra.Ran_acr.Hol_lan"
2.75,"Tar_off.Lol_per.Tri_pra.Her_sph.Hol_lan"
2.75,"Tar_off.Lol_per.Bro_ere.Ran_acr.Pla_lan"
2.75,"Tar_off.Lol_per.Bro_ere.Bro_hor.Her_sph"
2.75,"Tar_off.Lol_per.Bro_ere.Bro_hor.Hol_lan"
2.75,"Tar_off.Lol_per.Bro_ere.Pla_lan.Her_sph"
2.75,"Tar_off.Lol_per.Bro_ere.Pla_lan.Hol_lan"
2.75,"Tar_off.Lol_per.Ran_acr.Bro_hor.Her_sph"
2.75,"Tar_off.Lol_per.Ran_acr.Bro_hor.Hol_lan"
2.75,"Tar_off.Lol_per.Ran_acr.Pla_lan.Her_sph"
2.75,"Tar_off.Lol_per.Ran_acr.Pla_lan.Hol_lan"
2.75,"Tar_off.Lol_per.Ran_acr.Her_sph.Hol_lan"
2.75,"Tar_off.Lol_per.Bro_hor.Her_sph.Hol_lan"
2.75,"Tar_off.Lol_per.Pla_lan.Her_sph.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_rub.Tri_fla.Ely_rep"
2.75,"Tar_off.Arr_ela.Fes_rub.Tri_fla.Bro_ere"
2.75,"Tar_off.Arr_ela.Fes_rub.Tri_fla.Ran_acr"
2.75,"Tar_off.Arr_ela.Fes_rub.Tri_fla.Her_sph"
2.75,"Tar_off.Arr_ela.Fes_rub.Tri_fla.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_rub.Ely_rep.Bro_ere"
2.75,"Tar_off.Arr_ela.Fes_rub.Ely_rep.Ran_acr"
2.75,"Tar_off.Arr_ela.Fes_rub.Ely_rep.Her_sph"
2.75,"Tar_off.Arr_ela.Fes_rub.Ely_rep.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_rub.Bro_ere.Ran_acr"
2.75,"Tar_off.Arr_ela.Fes_rub.Bro_ere.Her_sph"
2.75,"Tar_off.Arr_ela.Fes_rub.Bro_ere.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_rub.Ran_acr.Her_sph"
2.75,"Tar_off.Arr_ela.Fes_rub.Ran_acr.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_rub.Her_sph.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_pra.Tri_fla.Ely_rep"
2.75,"Tar_off.Arr_ela.Fes_pra.Tri_fla.Bro_ere"
2.75,"Tar_off.Arr_ela.Fes_pra.Tri_fla.Ran_acr"
2.75,"Tar_off.Arr_ela.Fes_pra.Tri_fla.Her_sph"
2.75,"Tar_off.Arr_ela.Fes_pra.Tri_fla.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_pra.Ely_rep.Bro_ere"
2.75,"Tar_off.Arr_ela.Fes_pra.Ely_rep.Ran_acr"
2.75,"Tar_off.Arr_ela.Fes_pra.Ely_rep.Her_sph"
2.75,"Tar_off.Arr_ela.Fes_pra.Ely_rep.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_pra.Bro_ere.Ran_acr"
2.75,"Tar_off.Arr_ela.Fes_pra.Bro_ere.Her_sph"
2.75,"Tar_off.Arr_ela.Fes_pra.Bro_ere.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_pra.Ran_acr.Her_sph"
2.75,"Tar_off.Arr_ela.Fes_pra.Ran_acr.Hol_lan"
2.75,"Tar_off.Arr_ela.Fes_pra.Her_sph.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Ely_rep.Tri_pra"
2.75,"Tar_off.Arr_ela.Tri_fla.Ely_rep.Bro_ere"
2.75,"Tar_off.Arr_ela.Tri_fla.Ely_rep.Ran_acr"
2.75,"Tar_off.Arr_ela.Tri_fla.Ely_rep.Bro_hor"
2.75,"Tar_off.Arr_ela.Tri_fla.Ely_rep.Pla_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Ely_rep.Her_sph"
2.75,"Tar_off.Arr_ela.Tri_fla.Ely_rep.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Tri_pra.Bro_ere"
2.75,"Tar_off.Arr_ela.Tri_fla.Tri_pra.Ran_acr"
2.75,"Tar_off.Arr_ela.Tri_fla.Tri_pra.Her_sph"
2.75,"Tar_off.Arr_ela.Tri_fla.Tri_pra.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Bro_ere.Ran_acr"
2.75,"Tar_off.Arr_ela.Tri_fla.Bro_ere.Bro_hor"
2.75,"Tar_off.Arr_ela.Tri_fla.Bro_ere.Pla_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Bro_ere.Her_sph"
2.75,"Tar_off.Arr_ela.Tri_fla.Bro_ere.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Ran_acr.Bro_hor"
2.75,"Tar_off.Arr_ela.Tri_fla.Ran_acr.Pla_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Ran_acr.Her_sph"
2.75,"Tar_off.Arr_ela.Tri_fla.Ran_acr.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Bro_hor.Her_sph"
2.75,"Tar_off.Arr_ela.Tri_fla.Bro_hor.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Pla_lan.Her_sph"
2.75,"Tar_off.Arr_ela.Tri_fla.Pla_lan.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_fla.Her_sph.Hol_lan"
2.75,"Tar_off.Arr_ela.Ely_rep.Tri_pra.Bro_ere"
2.75,"Tar_off.Arr_ela.Ely_rep.Tri_pra.Ran_acr"
2.75,"Tar_off.Arr_ela.Ely_rep.Tri_pra.Her_sph"
2.75,"Tar_off.Arr_ela.Ely_rep.Tri_pra.Hol_lan"
2.75,"Tar_off.Arr_ela.Ely_rep.Bro_ere.Bro_hor"
2.75,"Tar_off.Arr_ela.Ely_rep.Bro_ere.Pla_lan"
2.75,"Tar_off.Arr_ela.Ely_rep.Bro_ere.Her_sph"
2.75,"Tar_off.Arr_ela.Ely_rep.Bro_ere.Hol_lan"
2.75,"Tar_off.Arr_ela.Ely_rep.Ran_acr.Bro_hor"
2.75,"Tar_off.Arr_ela.Ely_rep.Ran_acr.Pla_lan"
2.75,"Tar_off.Arr_ela.Ely_rep.Ran_acr.Her_sph"
2.75,"Tar_off.Arr_ela.Ely_rep.Ran_acr.Hol_lan"
2.75,"Tar_off.Arr_ela.Ely_rep.Bro_hor.Her_sph"
2.75,"Tar_off.Arr_ela.Ely_rep.Bro_hor.Hol_lan"
2.75,"Tar_off.Arr_ela.Ely_rep.Pla_lan.Her_sph"
2.75,"Tar_off.Arr_ela.Ely_rep.Pla_lan.Hol_lan"
2.75,"Tar_off.Arr_ela.Ely_rep.Her_sph.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_pra.Bro_ere.Ran_acr"
2.75,"Tar_off.Arr_ela.Tri_pra.Bro_ere.Her_sph"
2.75,"Tar_off.Arr_ela.Tri_pra.Bro_ere.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_pra.Ran_acr.Her_sph"
2.75,"Tar_off.Arr_ela.Tri_pra.Ran_acr.Hol_lan"
2.75,"Tar_off.Arr_ela.Tri_pra.Her_sph.Hol_lan"
2.75,"Tar_off.Arr_ela.Bro_ere.Ran_acr.Pla_lan"
2.75,"Tar_off.Arr_ela.Bro_ere.Ran_acr.Her_sph"
2.75,"Tar_off.Arr_ela.Bro_ere.Ran_acr.Hol_lan"
2.75,"Tar_off.Arr_ela.Bro_ere.Bro_hor.Her_sph"
2.75,"Tar_off.Arr_ela.Bro_ere.Bro_hor.Hol_lan"
2.75,"Tar_off.Arr_ela.Bro_ere.Pla_lan.Her_sph"
2.75,"Tar_off.Arr_ela.Bro_ere.Pla_lan.Hol_lan"
2.75,"Tar_off.Arr_ela.Ran_acr.Bro_hor.Her_sph"
2.75,"Tar_off.Arr_ela.Ran_acr.Bro_hor.Hol_lan"
2.75,"Tar_off.Arr_ela.Ran_acr.Pla_lan.Her_sph"
2.75,"Tar_off.Arr_ela.Ran_acr.Pla_lan.Hol_lan"
2.75,"Tar_off.Arr_ela.Ran_acr.Her_sph.Hol_lan"
2.75,"Tar_off.Arr_ela.Bro_hor.Her_sph.Hol_lan"
2.75,"Tar_off.Arr_ela.Pla_lan.Her_sph.Hol_lan"
2.75,"Tar_off.Fes_rub.Tri_fla.Ely_rep.Bro_ere"
2.75,"Tar_off.Fes_rub.Tri_fla.Ely_rep.Ran_acr"
2.75,"Tar_off.Fes_rub.Tri_fla.Ely_rep.Her_sph"
2.75,"Tar_off.Fes_rub.Tri_fla.Ely_rep.Hol_lan"
2.75,"Tar_off.Fes_rub.Tri_fla.Bro_ere.Ran_acr"
2.75,"Tar_off.Fes_rub.Tri_fla.Bro_ere.Her_sph"
2.75,"Tar_off.Fes_rub.Tri_fla.Bro_ere.Hol_lan"
2.75,"Tar_off.Fes_rub.Tri_fla.Ran_acr.Her_sph"
2.75,"Tar_off.Fes_rub.Tri_fla.Ran_acr.Hol_lan"
2.75,"Tar_off.Fes_rub.Tri_fla.Her_sph.Hol_lan"
2.75,"Tar_off.Fes_rub.Ely_rep.Bro_ere.Her_sph"
2.75,"Tar_off.Fes_rub.Ely_rep.Ran_acr.Her_sph"
2.75,"Tar_off.Fes_rub.Ely_rep.Ran_acr.Hol_lan"
2.75,"Tar_off.Fes_rub.Ely_rep.Her_sph.Hol_lan"
2.75,"Tar_off.Fes_rub.Bro_ere.Ran_acr.Her_sph"
2.75,"Tar_off.Fes_rub.Bro_ere.Ran_acr.Hol_lan"
2.75,"Tar_off.Fes_rub.Ran_acr.Her_sph.Hol_lan"
2.75,"Tar_off.Fes_pra.Tri_fla.Ely_rep.Bro_ere"
2.75,"Tar_off.Fes_pra.Tri_fla.Ely_rep.Ran_acr"
2.75,"Tar_off.Fes_pra.Tri_fla.Ely_rep.Her_sph"
2.75,"Tar_off.Fes_pra.Tri_fla.Ely_rep.Hol_lan"
2.75,"Tar_off.Fes_pra.Tri_fla.Bro_ere.Ran_acr"
2.75,"Tar_off.Fes_pra.Tri_fla.Bro_ere.Her_sph"
2.75,"Tar_off.Fes_pra.Tri_fla.Bro_ere.Hol_lan"
2.75,"Tar_off.Fes_pra.Tri_fla.Ran_acr.Her_sph"
2.75,"Tar_off.Fes_pra.Tri_fla.Ran_acr.Hol_lan"
2.75,"Tar_off.Fes_pra.Tri_fla.Her_sph.Hol_lan"
2.75,"Tar_off.Fes_pra.Ely_rep.Bro_ere.Her_sph"
2.75,"Tar_off.Fes_pra.Ely_rep.Bro_ere.Hol_lan"
2.75,"Tar_off.Fes_pra.Ely_rep.Ran_acr.Her_sph"
2.75,"Tar_off.Fes_pra.Ely_rep.Ran_acr.Hol_lan"
2.75,"Tar_off.Fes_pra.Ely_rep.Her_sph.Hol_lan"
2.75,"Tar_off.Fes_pra.Bro_ere.Ran_acr.Her_sph"
2.75,"Tar_off.Fes_pra.Bro_ere.Ran_acr.Hol_lan"
2.75,"Tar_off.Fes_pra.Ran_acr.Her_sph.Hol_lan"
2.75,"Tar_off.Tri_fla.Ely_rep.Tri_pra.Bro_ere"
2.75,"Tar_off.Tri_fla.Ely_rep.Tri_pra.Ran_acr"
2.75,"Tar_off.Tri_fla.Ely_rep.Tri_pra.Her_sph"
2.75,"Tar_off.Tri_fla.Ely_rep.Tri_pra.Hol_lan"
2.75,"Tar_off.Tri_fla.Ely_rep.Bro_ere.Bro_hor"
2.75,"Tar_off.Tri_fla.Ely_rep.Bro_ere.Pla_lan"
2.75,"Tar_off.Tri_fla.Ely_rep.Bro_ere.Her_sph"
2.75,"Tar_off.Tri_fla.Ely_rep.Ran_acr.Bro_hor"
2.75,"Tar_off.Tri_fla.Ely_rep.Ran_acr.Pla_lan"
2.75,"Tar_off.Tri_fla.Ely_rep.Ran_acr.Her_sph"
2.75,"Tar_off.Tri_fla.Ely_rep.Ran_acr.Hol_lan"
2.75,"Tar_off.Tri_fla.Ely_rep.Bro_hor.Her_sph"
2.75,"Tar_off.Tri_fla.Ely_rep.Bro_hor.Hol_lan"
2.75,"Tar_off.Tri_fla.Ely_rep.Pla_lan.Her_sph"
2.75,"Tar_off.Tri_fla.Ely_rep.Pla_lan.Hol_lan"
2.75,"Tar_off.Tri_fla.Ely_rep.Her_sph.Hol_lan"
2.75,"Tar_off.Tri_fla.Tri_pra.Bro_ere.Ran_acr"
2.75,"Tar_off.Tri_fla.Tri_pra.Bro_ere.Her_sph"
2.75,"Tar_off.Tri_fla.Tri_pra.Bro_ere.Hol_lan"
2.75,"Tar_off.Tri_fla.Tri_pra.Ran_acr.Her_sph"
2.75,"Tar_off.Tri_fla.Tri_pra.Ran_acr.Hol_lan"
2.75,"Tar_off.Tri_fla.Tri_pra.Her_sph.Hol_lan"
2.75,"Tar_off.Tri_fla.Bro_ere.Ran_acr.Pla_lan"
2.75,"Tar_off.Tri_fla.Bro_ere.Ran_acr.Her_sph"
2.75,"Tar_off.Tri_fla.Bro_ere.Ran_acr.Hol_lan"
2.75,"Tar_off.Tri_fla.Bro_ere.Bro_hor.Her_sph"
2.75,"Tar_off.Tri_fla.Bro_ere.Bro_hor.Hol_lan"
2.75,"Tar_off.Tri_fla.Bro_ere.Pla_lan.Her_sph"
2.75,"Tar_off.Tri_fla.Bro_ere.Pla_lan.Hol_lan"
2.75,"Tar_off.Tri_fla.Ran_acr.Bro_hor.Her_sph"
2.75,"Tar_off.Tri_fla.Ran_acr.Bro_hor.Hol_lan"
2.75,"Tar_off.Tri_fla.Ran_acr.Pla_lan.Her_sph"
2.75,"Tar_off.Tri_fla.Ran_acr.Pla_lan.Hol_lan"
2.75,"Tar_off.Tri_fla.Ran_acr.Her_sph.Hol_lan"
2.75,"Tar_off.Tri_fla.Bro_hor.Her_sph.Hol_lan"
2.75,"Tar_off.Tri_fla.Pla_lan.Her_sph.Hol_lan"
2.75,"Tar_off.Ely_rep.Tri_pra.Bro_ere.Her_sph"
2.75,"Tar_off.Ely_rep.Tri_pra.Bro_ere.Hol_lan"
2.75,"Tar_off.Ely_rep.Tri_pra.Ran_acr.Her_sph"
2.75,"Tar_off.Ely_rep.Tri_pra.Ran_acr.Hol_lan"
2.75,"Tar_off.Ely_rep.Tri_pra.Her_sph.Hol_lan"
2.75,"Tar_off.Ely_rep.Bro_ere.Bro_hor.Her_sph"
2.75,"Tar_off.Ely_rep.Bro_ere.Bro_hor.Hol_lan"
2.75,"Tar_off.Ely_rep.Bro_ere.Pla_lan.Her_sph"
2.75,"Tar_off.Ely_rep.Bro_ere.Pla_lan.Hol_lan"
2.75,"Tar_off.Ely_rep.Ran_acr.Bro_hor.Her_sph"
2.75,"Tar_off.Ely_rep.Ran_acr.Bro_hor.Hol_lan"
2.75,"Tar_off.Ely_rep.Ran_acr.Pla_lan.Her_sph"
2.75,"Tar_off.Ely_rep.Ran_acr.Pla_lan.Hol_lan"
2.75,"Tar_off.Ely_rep.Ran_acr.Her_sph.Hol_lan"
2.75,"Tar_off.Ely_rep.Bro_hor.Her_sph.Hol_lan"
2.75,"Tar_off.Ely_rep.Pla_lan.Her_sph.Hol_lan"
2.75,"Tar_off.Tri_pra.Bro_ere.Ran_acr.Her_sph"
2.75,"Tar_off.Tri_pra.Bro_ere.Ran_acr.Hol_lan"
2.75,"Tar_off.Tri_pra.Ran_acr.Her_sph.Hol_lan"
2.75,"Tar_off.Bro_ere.Ran_acr.Pla_lan.Her_sph"
2.75,"Tar_off.Bro_ere.Ran_acr.Pla_lan.Hol_lan"
2.75,"Tar_off.Ran_acr.Bro_hor.Her_sph.Hol_lan"
2.75,"Tar_off.Ran_acr.Pla_lan.Her_sph.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_rub.Tri_fla.Ely_rep"
2.75,"Lol_per.Arr_ela.Fes_rub.Tri_fla.Bro_ere"
2.75,"Lol_per.Arr_ela.Fes_rub.Tri_fla.Ran_acr"
2.75,"Lol_per.Arr_ela.Fes_rub.Tri_fla.Her_sph"
2.75,"Lol_per.Arr_ela.Fes_rub.Tri_fla.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_rub.Ely_rep.Bro_ere"
2.75,"Lol_per.Arr_ela.Fes_rub.Ely_rep.Ran_acr"
2.75,"Lol_per.Arr_ela.Fes_rub.Ely_rep.Her_sph"
2.75,"Lol_per.Arr_ela.Fes_rub.Ely_rep.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_rub.Bro_ere.Ran_acr"
2.75,"Lol_per.Arr_ela.Fes_rub.Bro_ere.Her_sph"
2.75,"Lol_per.Arr_ela.Fes_rub.Ran_acr.Her_sph"
2.75,"Lol_per.Arr_ela.Fes_rub.Ran_acr.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_rub.Her_sph.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_pra.Tri_fla.Ely_rep"
2.75,"Lol_per.Arr_ela.Fes_pra.Tri_fla.Bro_ere"
2.75,"Lol_per.Arr_ela.Fes_pra.Tri_fla.Ran_acr"
2.75,"Lol_per.Arr_ela.Fes_pra.Tri_fla.Her_sph"
2.75,"Lol_per.Arr_ela.Fes_pra.Tri_fla.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_pra.Ely_rep.Bro_ere"
2.75,"Lol_per.Arr_ela.Fes_pra.Ely_rep.Ran_acr"
2.75,"Lol_per.Arr_ela.Fes_pra.Ely_rep.Her_sph"
2.75,"Lol_per.Arr_ela.Fes_pra.Ely_rep.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_pra.Bro_ere.Ran_acr"
2.75,"Lol_per.Arr_ela.Fes_pra.Bro_ere.Her_sph"
2.75,"Lol_per.Arr_ela.Fes_pra.Bro_ere.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_pra.Ran_acr.Her_sph"
2.75,"Lol_per.Arr_ela.Fes_pra.Ran_acr.Hol_lan"
2.75,"Lol_per.Arr_ela.Fes_pra.Her_sph.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Tri_pra"
2.75,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Bro_ere"
2.75,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Ran_acr"
2.75,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Bro_hor"
2.75,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Pla_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Her_sph"
2.75,"Lol_per.Arr_ela.Tri_fla.Ely_rep.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Tri_pra.Bro_ere"
2.75,"Lol_per.Arr_ela.Tri_fla.Tri_pra.Ran_acr"
2.75,"Lol_per.Arr_ela.Tri_fla.Tri_pra.Her_sph"
2.75,"Lol_per.Arr_ela.Tri_fla.Tri_pra.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Bro_ere.Ran_acr"
2.75,"Lol_per.Arr_ela.Tri_fla.Bro_ere.Bro_hor"
2.75,"Lol_per.Arr_ela.Tri_fla.Bro_ere.Pla_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Bro_ere.Her_sph"
2.75,"Lol_per.Arr_ela.Tri_fla.Ran_acr.Bro_hor"
2.75,"Lol_per.Arr_ela.Tri_fla.Ran_acr.Pla_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Ran_acr.Her_sph"
2.75,"Lol_per.Arr_ela.Tri_fla.Ran_acr.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Bro_hor.Her_sph"
2.75,"Lol_per.Arr_ela.Tri_fla.Bro_hor.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Pla_lan.Her_sph"
2.75,"Lol_per.Arr_ela.Tri_fla.Pla_lan.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_fla.Her_sph.Hol_lan"
2.75,"Lol_per.Arr_ela.Ely_rep.Tri_pra.Bro_ere"
2.75,"Lol_per.Arr_ela.Ely_rep.Tri_pra.Ran_acr"
2.75,"Lol_per.Arr_ela.Ely_rep.Tri_pra.Her_sph"
2.75,"Lol_per.Arr_ela.Ely_rep.Tri_pra.Hol_lan"
2.75,"Lol_per.Arr_ela.Ely_rep.Bro_ere.Bro_hor"
2.75,"Lol_per.Arr_ela.Ely_rep.Bro_ere.Pla_lan"
2.75,"Lol_per.Arr_ela.Ely_rep.Bro_ere.Her_sph"
2.75,"Lol_per.Arr_ela.Ely_rep.Bro_ere.Hol_lan"
2.75,"Lol_per.Arr_ela.Ely_rep.Ran_acr.Bro_hor"
2.75,"Lol_per.Arr_ela.Ely_rep.Ran_acr.Pla_lan"
2.75,"Lol_per.Arr_ela.Ely_rep.Ran_acr.Her_sph"
2.75,"Lol_per.Arr_ela.Ely_rep.Ran_acr.Hol_lan"
2.75,"Lol_per.Arr_ela.Ely_rep.Bro_hor.Her_sph"
2.75,"Lol_per.Arr_ela.Ely_rep.Bro_hor.Hol_lan"
2.75,"Lol_per.Arr_ela.Ely_rep.Pla_lan.Her_sph"
2.75,"Lol_per.Arr_ela.Ely_rep.Pla_lan.Hol_lan"
2.75,"Lol_per.Arr_ela.Ely_rep.Her_sph.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_pra.Bro_ere.Ran_acr"
2.75,"Lol_per.Arr_ela.Tri_pra.Bro_ere.Her_sph"
2.75,"Lol_per.Arr_ela.Tri_pra.Bro_ere.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_pra.Ran_acr.Her_sph"
2.75,"Lol_per.Arr_ela.Tri_pra.Ran_acr.Hol_lan"
2.75,"Lol_per.Arr_ela.Tri_pra.Her_sph.Hol_lan"
2.75,"Lol_per.Arr_ela.Bro_ere.Ran_acr.Pla_lan"
2.75,"Lol_per.Arr_ela.Bro_ere.Bro_hor.Her_sph"
2.75,"Lol_per.Arr_ela.Bro_ere.Bro_hor.Hol_lan"
2.75,"Lol_per.Arr_ela.Bro_ere.Pla_lan.Her_sph"
2.75,"Lol_per.Arr_ela.Bro_ere.Pla_lan.Hol_lan"
2.75,"Lol_per.Arr_ela.Ran_acr.Bro_hor.Her_sph"
2.75,"Lol_per.Arr_ela.Ran_acr.Bro_hor.Hol_lan"
2.75,"Lol_per.Arr_ela.Ran_acr.Pla_lan.Her_sph"
2.75,"Lol_per.Arr_ela.Ran_acr.Pla_lan.Hol_lan"
2.75,"Lol_per.Arr_ela.Ran_acr.Her_sph.Hol_lan"
2.75,"Lol_per.Arr_ela.Bro_hor.Her_sph.Hol_lan"
2.75,"Lol_per.Arr_ela.Pla_lan.Her_sph.Hol_lan"
2.75,"Lol_per.Fes_rub.Tri_fla.Ely_rep.Bro_ere"
2.75,"Lol_per.Fes_rub.Tri_fla.Ely_rep.Ran_acr"
2.75,"Lol_per.Fes_rub.Tri_fla.Ely_rep.Her_sph"
2.75,"Lol_per.Fes_rub.Tri_fla.Ely_rep.Hol_lan"
2.75,"Lol_per.Fes_rub.Tri_fla.Bro_ere.Ran_acr"
2.75,"Lol_per.Fes_rub.Tri_fla.Bro_ere.Her_sph"
2.75,"Lol_per.Fes_rub.Tri_fla.Ran_acr.Her_sph"
2.75,"Lol_per.Fes_rub.Tri_fla.Ran_acr.Hol_lan"
2.75,"Lol_per.Fes_rub.Tri_fla.Her_sph.Hol_lan"
2.75,"Lol_per.Fes_rub.Ely_rep.Bro_ere.Her_sph"
2.75,"Lol_per.Fes_rub.Ely_rep.Ran_acr.Hol_lan"
2.75,"Lol_per.Fes_rub.Ran_acr.Her_sph.Hol_lan"
2.75,"Lol_per.Fes_pra.Tri_fla.Ely_rep.Bro_ere"
2.75,"Lol_per.Fes_pra.Tri_fla.Ely_rep.Ran_acr"
2.75,"Lol_per.Fes_pra.Tri_fla.Ely_rep.Her_sph"
2.75,"Lol_per.Fes_pra.Tri_fla.Ely_rep.Hol_lan"
2.75,"Lol_per.Fes_pra.Tri_fla.Bro_ere.Ran_acr"
2.75,"Lol_per.Fes_pra.Tri_fla.Bro_ere.Her_sph"
2.75,"Lol_per.Fes_pra.Tri_fla.Ran_acr.Her_sph"
2.75,"Lol_per.Fes_pra.Tri_fla.Ran_acr.Hol_lan"
2.75,"Lol_per.Fes_pra.Tri_fla.Her_sph.Hol_lan"
2.75,"Lol_per.Fes_pra.Ely_rep.Bro_ere.Her_sph"
2.75,"Lol_per.Fes_pra.Ely_rep.Bro_ere.Hol_lan"
2.75,"Lol_per.Fes_pra.Ely_rep.Ran_acr.Her_sph"
2.75,"Lol_per.Fes_pra.Ely_rep.Ran_acr.Hol_lan"
2.75,"Lol_per.Fes_pra.Ely_rep.Her_sph.Hol_lan"
2.75,"Lol_per.Fes_pra.Ran_acr.Her_sph.Hol_lan"
2.75,"Lol_per.Tri_fla.Ely_rep.Tri_pra.Bro_ere"
2.75,"Lol_per.Tri_fla.Ely_rep.Tri_pra.Ran_acr"
2.75,"Lol_per.Tri_fla.Ely_rep.Tri_pra.Her_sph"
2.75,"Lol_per.Tri_fla.Ely_rep.Tri_pra.Hol_lan"
2.75,"Lol_per.Tri_fla.Ely_rep.Bro_ere.Bro_hor"
2.75,"Lol_per.Tri_fla.Ely_rep.Bro_ere.Pla_lan"
2.75,"Lol_per.Tri_fla.Ely_rep.Bro_ere.Her_sph"
2.75,"Lol_per.Tri_fla.Ely_rep.Ran_acr.Bro_hor"
2.75,"Lol_per.Tri_fla.Ely_rep.Ran_acr.Pla_lan"
2.75,"Lol_per.Tri_fla.Ely_rep.Ran_acr.Hol_lan"
2.75,"Lol_per.Tri_fla.Ely_rep.Bro_hor.Her_sph"
2.75,"Lol_per.Tri_fla.Ely_rep.Bro_hor.Hol_lan"
2.75,"Lol_per.Tri_fla.Ely_rep.Pla_lan.Her_sph"
2.75,"Lol_per.Tri_fla.Ely_rep.Pla_lan.Hol_lan"
2.75,"Lol_per.Tri_fla.Ely_rep.Her_sph.Hol_lan"
2.75,"Lol_per.Tri_fla.Tri_pra.Bro_ere.Ran_acr"
2.75,"Lol_per.Tri_fla.Tri_pra.Bro_ere.Her_sph"
2.75,"Lol_per.Tri_fla.Tri_pra.Ran_acr.Her_sph"
2.75,"Lol_per.Tri_fla.Tri_pra.Ran_acr.Hol_lan"
2.75,"Lol_per.Tri_fla.Tri_pra.Her_sph.Hol_lan"
2.75,"Lol_per.Tri_fla.Bro_ere.Ran_acr.Pla_lan"
